utc_timestamp,DK_1_price_day_ahead
30645,47.8
30646,45.45
30647,46.08
30648,44.49
30649,43.12
30650,42.36
30651,42.06
30652,42.33
30653,44.16
30654,45.02
30655,45.42
30656,45.57
30657,45.97
30658,46.03
30659,46.02
30660,45.82
30661,45.61
30662,46
30663,45.92
30664,46.25
30665,46.79
30666,48.37
30667,49.67
30668,46.28
30669,48.04
30670,47.56
30671,47.7
30672,46.21
30673,45.91
30674,45.39
30675,44.28
30676,40.12
30677,49.49
30678,55.95
30679,54.92
30680,52.14
30681,50.82
30682,50.79
30683,50.95
30684,50.9
30685,50.94
30686,50.62
30687,50.19
30688,52.13
30689,55.38
30690,60.18
30691,59.02
30692,54.96
30693,51.97
30694,48.29
30695,42.23
30696,41.44
30697,45.18
30698,44.77
30699,43.02
30700,44.2
30701,50.24
30702,58
30703,60.4
30704,55.95
30705,53.45
30706,51.92
30707,52.58
30708,53.89
30709,53.51
30710,52.71
30711,50.96
30712,52.99
30713,55.94
30714,61.67
30715,63.03
30716,60.01
30717,54.9
30718,50.28
30719,48
30720,46.23
30721,45.8
30722,46.02
30723,45.44
30724,46.26
30725,52.55
30726,59.98
30727,62.64
30728,58.06
30729,57.92
30730,57.29
30731,54.03
30732,53.64
30733,53.67
30734,53.94
30735,53.97
30736,54.95
30737,57.97
30738,60.38
30739,59.93
30740,58.01
30741,55.49
30742,50.93
30743,49.13
30744,45.48
30745,44.31
30746,47.14
30747,47.34
30748,47.57
30749,51.89
30750,57.71
30751,61.21
30752,60.94
30753,62.41
30754,64.07
30755,63.88
30756,52.25
30757,52.06
30758,51.84
30759,52.02
30760,52.97
30761,54.83
30762,55.41
30763,55.1
30764,53.79
30765,52.05
30766,50.21
30767,48.39
30768,42.98
30769,42.06
30770,44.09
30771,42
30772,41.92
30773,49.69
30774,55.01
30775,55.92
30776,55.96
30777,55.94
30778,54.88
30779,51.35
30780,50.18
30781,49.31
30782,49.95
30783,49.92
30784,42.67
30785,47.98
30786,50.42
30787,50.17
30788,49.6
30789,49.99
30790,46.5
30791,47.71
30792,41.9
30793,39.08
30794,39.08
30795,38.05
30796,36.72
30797,39.08
30798,41.4
30799,43.49
30800,39.82
30801,26.58
30802,22.26
30803,27.05
30804,27
30805,2.34
30806,11.93
30807,35.32
30808,48.29
30809,48.82
30810,48.7
30811,48.43
30812,48.11
30813,48.08
30814,48.25
30815,48.03
30816,46.09
30817,45.06
30818,45.02
30819,45.07
30820,47.11
30821,48.41
30822,48.56
30823,49.24
30824,49.4
30825,50.1
30826,50.27
30827,50.23
30828,50.02
30829,49.79
30830,49.57
30831,49.69
30832,49.93
30833,50.23
30834,50.43
30835,50.51
30836,50.27
30837,50.83
30838,49.94
30839,42.88
30840,40.8
30841,40.09
30842,39.73
30843,39.87
30844,42.6
30845,50.14
30846,53.52
30847,53.86
30848,52.52
30849,50.11
30850,50.96
30851,50.98
30852,51.07
30853,50.9
30854,50.71
30855,50.74
30856,49.6
30857,52.61
30858,53.06
30859,52.73
30860,51.94
30861,52.22
30862,49.37
30863,43.98
30864,43.3
30865,46.65
30866,45.7
30867,41.7
30868,44.54
30869,50.61
30870,56.82
30871,58.34
30872,58.9
30873,58.41
30874,58.26
30875,57.32
30876,57.02
30877,55.97
30878,55.15
30879,54.37
30880,56
30881,57.05
30882,57.5
30883,56.08
30884,54.75
30885,55.99
30886,50.69
30887,45.5
30888,44.4
30889,48.15
30890,47.99
30891,47.27
30892,46.4
30893,51.44
30894,56.99
30895,57.51
30896,57.75
30897,56.94
30898,56.69
30899,55.99
30900,54.99
30901,54.29
30902,53.67
30903,52.66
30904,55.23
30905,56.91
30906,57.77
30907,56.85
30908,55.54
30909,55.65
30910,51.58
30911,48.77
30912,46.1
30913,49.09
30914,49.03
30915,48.63
30916,46.02
30917,51.05
30918,57.94
30919,58.9
30920,56.97
30921,58.31
30922,58.3
30923,56.51
30924,54.92
30925,54.45
30926,54.22
30927,53.46
30928,55.44
30929,56.32
30930,58.64
30931,57.07
30932,55.92
30933,54.85
30934,51.16
30935,49.32
30936,43.91
30937,49.84
30938,49.07
30939,48.43
30940,47.32
30941,51.79
30942,57.69
30943,57.98
30944,56.53
30945,55
30946,54.21
30947,54.11
30948,54.05
30949,53.41
30950,53.17
30951,52.69
30952,52.63
30953,55.85
30954,57.84
30955,55.02
30956,54.4
30957,54.47
30958,51.79
30959,52.05
30960,50
30961,48.19
30962,45.3
30963,47.2
30964,48.23
30965,43.06
30966,50.37
30967,52.51
30968,52.71
30969,52.66
30970,52.63
30971,52.04
30972,51.67
30973,51.38
30974,51.08
30975,41.6
30976,48.72
30977,53.02
30978,54.76
30979,55.82
30980,54.22
30981,55.01
30982,52.4
30983,49.82
30984,47.64
30985,45.01
30986,42.41
30987,42.29
30988,42.4
30989,41.49
30990,49.73
30991,50.85
30992,51.62
30993,52.34
30994,52.37
30995,52.37
30996,51.94
30997,51.81
30998,51.65
30999,52.03
31000,52.47
31001,51.72
31002,54.25
31003,55.78
31004,55.9
31005,56.39
31006,53.26
31007,50.58
31008,43.85
31009,47.9
31010,47.72
31011,47.54
31012,46.19
31013,53.05
31014,58.09
31015,59.4
31016,58.87
31017,57.43
31018,57.74
31019,56.11
31020,54.94
31021,55.46
31022,55.41
31023,55.91
31024,57.36
31025,59.34
31026,62.82
31027,59.22
31028,56.92
31029,57.08
31030,51.84
31031,46.52
31032,44.44
31033,48.03
31034,47.77
31035,45.05
31036,46.08
31037,52.2
31038,57.96
31039,59.44
31040,57.97
31041,56.05
31042,56
31043,53.98
31044,53.67
31045,53.63
31046,53.77
31047,53.67
31048,53.76
31049,56.18
31050,58.56
31051,56.94
31052,55.21
31053,54.44
31054,51.32
31055,44.04
31056,42.23
31057,47.9
31058,46.28
31059,42.06
31060,47.88
31061,49.64
31062,53.68
31063,55.93
31064,54.12
31065,53.68
31066,53.69
31067,53.59
31068,53.62
31069,53.43
31070,53.37
31071,48.49
31072,53.68
31073,55.26
31074,57.97
31075,56.87
31076,55.14
31077,54.03
31078,49.88
31079,43.08
31080,42.6
31081,41.7
31082,41.7
31083,41.39
31084,43.05
31085,51.05
31086,56.32
31087,57.98
31088,55.95
31089,54.08
31090,53.03
31091,53.24
31092,52.99
31093,53.01
31094,52.51
31095,52.73
31096,55.26
31097,57.99
31098,59.38
31099,58.47
31100,57.53
31101,56.15
31102,51.9
31103,48.82
31104,45.6
31105,44.49
31106,48.12
31107,46.42
31108,45.69
31109,52.47
31110,57.61
31111,57.93
31112,57.98
31113,57.06
31114,56.69
31115,55.1
31116,54.07
31117,54.03
31118,55.06
31119,56.07
31120,57.91
31121,58.5
31122,58.95
31123,57.98
31124,56.1
31125,56.02
31126,52.57
31127,50.33
31128,44.87
31129,49.18
31130,49.03
31131,48.07
31132,49.01
31133,50.53
31134,52.01
31135,53.81
31136,55.04
31137,55.09
31138,55.18
31139,54.72
31140,53.78
31141,53.26
31142,52.88
31143,52.73
31144,53.12
31145,55.02
31146,55.22
31147,54.96
31148,54.68
31149,54.49
31150,52.44
31151,52.72
31152,51.14
31153,50.29
31154,49.89
31155,48.28
31156,48.96
31157,50.11
31158,51.44
31159,52.46
31160,52.88
31161,53.47
31162,53.71
31163,53.16
31164,52.96
31165,52.67
31166,52.5
31167,52.62
31168,52.76
31169,52.37
31170,55.14
31171,56.95
31172,56.85
31173,56.78
31174,52.85
31175,51.81
31176,50.2
31177,47.95
31178,47.1
31179,44.68
31180,47.45
31181,53.06
31182,58.95
31183,59.94
31184,59.05
31185,57.99
31186,57.98
31187,57.27
31188,56.86
31189,55.26
31190,55.2
31191,55.82
31192,57.91
31193,59.91
31194,61.45
31195,60.1
31196,59.02
31197,57.98
31198,53.95
31199,50.88
31200,47.47
31201,49.57
31202,49.08
31203,46.57
31204,47.42
31205,53.97
31206,60.63
31207,62.9
31208,61.32
31209,59.57
31210,58.46
31211,57.41
31212,55.36
31213,55.92
31214,57.67
31215,58.19
31216,61.86
31217,64.17
31218,65.51
31219,64.22
31220,63.89
31221,60.44
31222,54.91
31223,53.64
31224,50.66
31225,49.08
31226,50.31
31227,48.82
31228,49.79
31229,55.71
31230,62.96
31231,65
31232,65.07
31233,62.93
31234,61.43
31235,58.66
31236,56.27
31237,56.42
31238,57.95
31239,58.47
31240,61.4
31241,65.8
31242,66.9
31243,65.45
31244,64.37
31245,62.02
31246,54.43
31247,50.02
31248,48.4
31249,47.5
31250,48.3
31251,46.35
31252,47.34
31253,52.28
31254,60.77
31255,64.08
31256,62.96
31257,60
31258,59.67
31259,52.43
31260,54.69
31261,54.71
31262,56.63
31263,55.45
31264,57.59
31265,61
31266,61.95
31267,60.61
31268,59.8
31269,54.32
31270,47.16
31271,47.5
31272,50.26
31273,48.11
31274,47.76
31275,44.72
31276,47.02
31277,52.51
31278,60.91
31279,62.01
31280,61.09
31281,58.91
31282,58.47
31283,55.04
31284,52.02
31285,52.55
31286,50.56
31287,54.07
31288,58.02
31289,60.09
31290,61.21
31291,54.67
31292,54.51
31293,53.03
31294,50.85
31295,46.09
31296,44.24
31297,45.05
31298,43.09
31299,42.24
31300,44.46
31301,47.05
31302,49.85
31303,52.08
31304,53.08
31305,53.17
31306,52.17
31307,52.14
31308,51.35
31309,49.1
31310,50.62
31311,50.84
31312,50.88
31313,51.46
31314,52.88
31315,52.84
31316,53.09
31317,53.45
31318,50.59
31319,47.4
31320,46.74
31321,45.04
31322,44.05
31323,43.9
31324,44.02
31325,46.83
31326,48.08
31327,50.2
31328,51.15
31329,51.38
31330,51.25
31331,51.14
31332,51.12
31333,51.21
31334,51.39
31335,51.39
31336,50.18
31337,50.73
31338,55.76
31339,57.43
31340,57.94
31341,54.43
31342,53.03
31343,49.87
31344,46.58
31345,45.04
31346,45.35
31347,44.81
31348,45.04
31349,52.56
31350,59.21
31351,60.99
31352,61.08
31353,57.36
31354,57.06
31355,55.91
31356,54.47
31357,53.9
31358,54.54
31359,55.94
31360,61.45
31361,62.8
31362,64.63
31363,63.46
31364,62.06
31365,60.37
31366,51.46
31367,47.02
31368,45.98
31369,50.19
31370,49.68
31371,45.37
31372,46.07
31373,51.91
31374,62.48
31375,65.77
31376,65.9
31377,62.03
31378,60.73
31379,56.65
31380,54.46
31381,52.87
31382,53.1
31383,54.02
31384,61.01
31385,65.06
31386,65.96
31387,65.32
31388,65.32
31389,63.68
31390,52.93
31391,47.13
31392,49.64
31393,49.07
31394,48.64
31395,47.94
31396,49.9
31397,49.4
31398,58.83
31399,60.52
31400,62
31401,60.43
31402,59.1
31403,58.22
31404,57.8
31405,57.99
31406,58
31407,58.24
31408,63.03
31409,65
31410,65.87
31411,64
31412,63.59
31413,62.54
31414,53.77
31415,47.77
31416,50.04
31417,49.58
31418,49.26
31419,48.57
31420,46.81
31421,53.06
31422,62.21
31423,64.66
31424,65.7
31425,65.7
31426,64.99
31427,64.15
31428,62.85
31429,61.08
31430,61.94
31431,63.07
31432,66.42
31433,67.98
31434,69.41
31435,67.72
31436,67.1
31437,65.44
31438,56.01
31439,52.37
31440,51.14
31441,50.29
31442,49.54
31443,48.47
31444,49.98
31445,58.7
31446,68.6
31447,69.98
31448,70.26
31449,70.46
31450,70
31451,65.93
31452,62.92
31453,60.38
31454,61.09
31455,65.92
31456,69.72
31457,70.51
31458,75.49
31459,70.35
31460,70.01
31461,66.98
31462,58.61
31463,55.84
31464,51.51
31465,49.94
31466,49.5
31467,48.75
31468,48.73
31469,49.96
31470,51.63
31471,54.89
31472,56.46
31473,53.79
31474,51.68
31475,51.11
31476,51.43
31477,51.24
31478,51.08
31479,50.34
31480,49.7
31481,52.76
31482,55.97
31483,52.93
31484,52.92
31485,52.09
31486,49.53
31487,50.61
31488,49.88
31489,49.41
31490,47.86
31491,46.07
31492,45.07
31493,45.68
31494,47.44
31495,49.44
31496,49.78
31497,46.09
31498,45.6
31499,45.04
31500,43.54
31501,35.85
31502,43.52
31503,44.41
31504,49
31505,52.22
31506,52.39
31507,52.91
31508,53.42
31509,52.97
31510,51.51
31511,50.05
31512,47.99
31513,47.02
31514,46.02
31515,45.08
31516,47.1
31517,54.38
31518,64.94
31519,68.01
31520,68.34
31521,65.94
31522,64.45
31523,62.36
31524,59.72
31525,60.42
31526,63.06
31527,66.99
31528,71.71
31529,76.42
31530,85.96
31531,79.19
31532,74.82
31533,71.61
31534,63.05
31535,58.11
31536,52.42
31537,51.01
31538,49.75
31539,49.53
31540,51.51
31541,57.99
31542,68.85
31543,71.73
31544,70.68
31545,69
31546,67.94
31547,66.92
31548,65.75
31549,66.11
31550,66.99
31551,69.12
31552,72.59
31553,77.87
31554,79.96
31555,78.28
31556,70.2
31557,66.91
31558,53.04
31559,47.77
31560,46.41
31561,45.49
31562,43.9
31563,43.9
31564,46.66
31565,51.15
31566,58.71
31567,65.06
31568,65.04
31569,59.12
31570,55.79
31571,50.54
31572,52.23
31573,50.56
31574,50.97
31575,54.56
31576,54.33
31577,53.14
31578,52.86
31579,66.67
31580,68
31581,68.01
31582,64.97
31583,50.57
31584,47.47
31585,46.14
31586,45.07
31587,45.08
31588,47.76
31589,55.5
31590,64.11
31591,65.08
31592,64.88
31593,64.67
31594,64.59
31595,62.77
31596,60
31597,57.56
31598,56.03
31599,54.39
31600,56.54
31601,58.76
31602,56.9
31603,52.36
31604,51.3
31605,49.54
31606,47.29
31607,32.68
31608,24.4
31609,18.68
31610,18.43
31611,18.49
31612,29.4
31613,43.81
31614,49.69
31615,51.43
31616,51.58
31617,51.08
31618,50.6
31619,48.66
31620,45.55
31621,44.05
31622,44.7
31623,48.04
31624,51.69
31625,51.2
31626,51.17
31627,50.39
31628,51.09
31629,51.11
31630,50.52
31631,49.43
31632,45.8
31633,44.02
31634,41.39
31635,40.64
31636,41.01
31637,41.52
31638,44.22
31639,47.97
31640,48.48
31641,48.46
31642,48.56
31643,48.76
31644,48.43
31645,34.35
31646,28.19
31647,33.89
31648,41.09
31649,49.6
31650,57.98
31651,51.43
31652,51.17
31653,50.2
31654,49.38
31655,47.06
31656,44.5
31657,42.8
31658,42.05
31659,40.99
31660,40.93
31661,41.47
31662,40.97
31663,42.11
31664,43.89
31665,44.54
31666,45.02
31667,45.02
31668,44.43
31669,44.41
31670,45.09
31671,45.87
31672,45.84
31673,51.19
31674,57.55
31675,61.35
31676,63.02
31677,62.1
31678,57.73
31679,50.6
31680,47.08
31681,44.97
31682,44.18
31683,44.06
31684,47.26
31685,53.69
31686,60.79
31687,63.04
31688,63.76
31689,64.49
31690,64.93
31691,63.44
31692,64.81
31693,64.32
31694,60.84
31695,59.56
31696,60.14
31697,59.91
31698,62.09
31699,59.9
31700,59.99
31701,56.7
31702,50.83
31703,49.41
31704,47.88
31705,46.88
31706,45.7
31707,45.77
31708,48.22
31709,53.47
31710,61.71
31711,64.07
31712,64.39
31713,64.93
31714,65.09
31715,65.7
31716,58.48
31717,58.43
31718,50.09
31719,50.03
31720,50.92
31721,59.89
31722,63.53
31723,63.44
31724,63.49
31725,62.15
31726,51.77
31727,48.73
31728,48.05
31729,47.85
31730,46.01
31731,44.46
31732,47.19
31733,51.07
31734,55.25
31735,59.68
31736,59.27
31737,59.62
31738,61.3
31739,60.62
31740,58.43
31741,50.04
31742,50.09
31743,48.66
31744,53
31745,62.21
31746,64.28
31747,65
31748,64.83
31749,63.83
31750,55.75
31751,49.88
31752,47.97
31753,47.39
31754,46.82
31755,46.51
31756,48.5
31757,53.07
31758,62.11
31759,63.63
31760,57.99
31761,55.01
31762,53.03
31763,51.02
31764,50.72
31765,50.46
31766,50.8
31767,51.88
31768,53.03
31769,53
31770,66.71
31771,67.06
31772,66.2
31773,64.39
31774,60.03
31775,50.66
31776,49.39
31777,47.44
31778,46.5
31779,47.02
31780,48.08
31781,56.64
31782,62.88
31783,64.44
31784,64.39
31785,63.05
31786,62.82
31787,61.96
31788,59.27
31789,55.24
31790,54.32
31791,57.21
31792,63
31793,64.46
31794,64.6
31795,64.57
31796,64.48
31797,63.9
31798,54.58
31799,53.2
31800,51.1
31801,47.73
31802,46.41
31803,46.16
31804,45.92
31805,47.64
31806,48.66
31807,49.99
31808,50.36
31809,50.15
31810,49.48
31811,47.42
31812,46.06
31813,45.57
31814,46.03
31815,46.85
31816,48
31817,48.16
31818,48.11
31819,47.67
31820,48.04
31821,46.41
31822,43.64
31823,44.18
31824,42.89
31825,42.66
31826,43.76
31827,44.57
31828,44.62
31829,44.21
31830,45
31831,46.06
31832,47.02
31833,46.02
31834,45.89
31835,44.7
31836,44.24
31837,42.65
31838,41.55
31839,44.02
31840,47.09
31841,56.31
31842,62.26
31843,63.41
31844,64.23
31845,63.63
31846,62.26
31847,46.1
31848,46.06
31849,44.15
31850,43.8
31851,43.6
31852,46.76
31853,50.76
31854,54.25
31855,59.95
31856,59.96
31857,59.94
31858,58.87
31859,57.09
31860,54.99
31861,52.86
31862,52.79
31863,52.76
31864,53.83
31865,54.65
31866,54.56
31867,54.05
31868,53.02
31869,50.58
31870,48.19
31871,48.92
31872,48.24
31873,48.08
31874,48.03
31875,47.95
31876,48.91
31877,65
31878,72.61
31879,75.1
31880,75.1
31881,71.96
31882,71.01
31883,68.91
31884,67.7
31885,67.92
31886,67.65
31887,69
31888,73.53
31889,74.9
31890,76.52
31891,75.54
31892,73.07
31893,68.93
31894,61.85
31895,52.42
31896,49.6
31897,49.27
31898,48.47
31899,48.67
31900,49.1
31901,58.49
31902,70
31903,72.2
31904,72.14
31905,68.99
31906,67.89
31907,60.93
31908,57.39
31909,57.1
31910,59.89
31911,56.88
31912,64.14
31913,69.78
31914,70.11
31915,63.55
31916,68.7
31917,64.44
31918,56.31
31919,48.38
31920,48.72
31921,48.4
31922,48.63
31923,48.79
31924,54.65
31925,66.67
31926,69.91
31927,73.77
31928,71.92
31929,69.92
31930,64.98
31931,58.61
31932,53.4
31933,54.01
31934,60.93
31935,66.68
31936,69.91
31937,72.86
31938,73.97
31939,74.19
31940,72.82
31941,69.73
31942,59.63
31943,50.42
31944,50.21
31945,49.73
31946,49.06
31947,48.97
31948,49.62
31949,53.18
31950,60.33
31951,64.98
31952,62.96
31953,57.89
31954,54.87
31955,51.43
31956,49.29
31957,48.84
31958,48.07
31959,48.05
31960,50.98
31961,53.53
31962,53.53
31963,52.85
31964,52.87
31965,50.27
31966,49.5
31967,50.21
31968,49.55
31969,49.1
31970,49.28
31971,49.23
31972,49.38
31973,49.64
31974,51.09
31975,54.62
31976,56.72
31977,55.49
31978,50.52
31979,48.72
31980,49.79
31981,49.61
31982,49.62
31983,46.27
31984,50.04
31985,60.62
31986,59.99
31987,57.45
31988,58.22
31989,53.12
31990,49.88
31991,48.49
31992,46
31993,42.09
31994,48.56
31995,48.45
31996,48.24
31997,48.39
31998,49.25
31999,50.26
32000,50.19
32001,50.28
32002,50.72
32003,50.55
32004,49.04
32005,48.15
32006,43.01
32007,46
32008,49.07
32009,59.97
32010,68.1
32011,70
32012,63.94
32013,53.61
32014,50.15
32015,29.08
32016,27.12
32017,27.59
32018,21.42
32019,19.98
32020,24.53
32021,43.23
32022,51.82
32023,52.83
32024,51.09
32025,50.52
32026,50.09
32027,50.04
32028,50.09
32029,50.4
32030,50.21
32031,49.05
32032,53.46
32033,57.58
32034,62.18
32035,60.96
32036,59.43
32037,54.03
32038,49
32039,52.75
32040,52.04
32041,52.51
32042,52.47
32043,52.33
32044,53.55
32045,62.7
32046,70
32047,72.18
32048,72.24
32049,70.53
32050,69.95
32051,66.2
32052,68.65
32053,67.1
32054,68.16
32055,68.74
32056,71.95
32057,74.97
32058,79.52
32059,82.51
32060,73.82
32061,69.92
32062,58.82
32063,56.16
32064,54.87
32065,53.54
32066,51.15
32067,51.25
32068,54.1
32069,66.68
32070,71.95
32071,73.66
32072,73.06
32073,71.1
32074,71.03
32075,67.91
32076,64.99
32077,64.94
32078,68.67
32079,70.07
32080,73.28
32081,75.02
32082,74.9
32083,74.1
32084,70.74
32085,55.04
32086,51.14
32087,51.14
32088,50.3
32089,49.84
32090,49.61
32091,50
32092,51.09
32093,57
32094,66.14
32095,69.4
32096,68.31
32097,64.6
32098,56.99
32099,52.03
32100,53.44
32101,53.32
32102,53.47
32103,51.03
32104,56.72
32105,67.1
32106,68.31
32107,69.77
32108,63.7
32109,57.46
32110,52.63
32111,52.57
32112,52.8
32113,52.66
32114,53.04
32115,52.09
32116,53.58
32117,62.11
32118,70.8
32119,73.32
32120,71.98
32121,71.19
32122,71.06
32123,69.09
32124,67.25
32125,66.77
32126,65.6
32127,66.7
32128,70.07
32129,70.2
32130,71.36
32131,71.97
32132,70.38
32133,62.21
32134,56.88
32135,57.58
32136,55.99
32137,55.56
32138,54.02
32139,53.99
32140,54.08
32141,54.94
32142,57.95
32143,60.91
32144,66.5
32145,64.68
32146,64.86
32147,62.71
32148,57.72
32149,56.42
32150,55.57
32151,56.05
32152,61.52
32153,68.49
32154,70
32155,71.14
32156,68.58
32157,56.58
32158,51.07
32159,50.2
32160,55.01
32161,54.07
32162,53.74
32163,53.78
32164,53.77
32165,54.07
32166,54.8
32167,56.23
32168,56.48
32169,56.25
32170,57.49
32171,57.88
32172,55.61
32173,55.57
32174,55.63
32175,56.69
32176,54.74
32177,62.1
32178,67.72
32179,69.39
32180,62.36
32181,54.74
32182,52.44
32183,53.29
32184,52.94
32185,52.53
32186,52.23
32187,51.26
32188,50.4
32189,67.04
32190,72
32191,73.55
32192,73.91
32193,73.51
32194,73.6
32195,71.12
32196,68.63
32197,67.05
32198,64.97
32199,66.96
32200,70.81
32201,72.3
32202,72.99
32203,72.91
32204,67.04
32205,53.61
32206,52.26
32207,54.77
32208,54.09
32209,53.29
32210,52.94
32211,52.47
32212,54.6
32213,67.09
32214,73.02
32215,74.68
32216,74.91
32217,73.92
32218,73.46
32219,71.06
32220,69.02
32221,68.81
32222,68.55
32223,70.01
32224,72.94
32225,73.99
32226,75
32227,75
32228,73.06
32229,66.93
32230,57.99
32231,55.72
32232,54.47
32233,53.56
32234,53.38
32235,53.18
32236,55.32
32237,71.54
32238,75.65
32239,76.76
32240,75.35
32241,71.96
32242,70.97
32243,66.91
32244,64.74
32245,64.55
32246,67
32247,69.95
32248,75.36
32249,76.76
32250,79.62
32251,79.33
32252,73.66
32253,68.82
32254,58.84
32255,55.11
32256,53.63
32257,53.11
32258,52.31
32259,52.38
32260,54.64
32261,68.98
32262,73.78
32263,74.95
32264,73.78
32265,70.07
32266,68.91
32267,66.88
32268,64.76
32269,68.4
32270,67.84
32271,69.38
32272,73.73
32273,73.89
32274,74.03
32275,65.94
32276,62.12
32277,57.51
32278,54.65
32279,54.57
32280,53.69
32281,53.38
32282,53.37
32283,53.66
32284,55.37
32285,60.78
32286,74.14
32287,79.99
32288,74.2
32289,72.68
32290,71.3
32291,65.63
32292,58.92
32293,55.59
32294,55.15
32295,54.68
32296,60.52
32297,67.22
32298,71.14
32299,72.01
32300,59.56
32301,55.46
32302,53.34
32303,52.67
32304,50.04
32305,48.57
32306,46.88
32307,50.39
32308,47.01
32309,50.45
32310,53.47
32311,55.83
32312,51.9
32313,43.1
32314,32.4
32315,32.18
32316,27.02
32317,26.56
32318,39.35
32319,46.27
32320,55.68
32321,57.26
32322,57.87
32323,57.57
32324,56.8
32325,55.39
32326,53.65
32327,54.88
32328,49.04
32329,41.93
32330,36.92
32331,33.59
32332,34.02
32333,41.42
32334,45.06
32335,47.48
32336,48.07
32337,43.29
32338,43.6
32339,43.4
32340,37.89
32341,31.2
32342,42
32343,46.01
32344,55.75
32345,68.14
32346,71.9
32347,74.11
32348,58.99
32349,55.82
32350,53.11
32351,53.47
32352,50.9
32353,49.52
32354,48.06
32355,47.51
32356,51.85
32357,60.59
32358,74.3
32359,75.19
32360,71.95
32361,70.3
32362,58.31
32363,57.43
32364,56.82
32365,57.13
32366,56.86
32367,57.12
32368,57.44
32369,75.4
32370,77.36
32371,79.93
32372,74.94
32373,69.93
32374,58.8
32375,53.4
32376,51.28
32377,48.59
32378,46.9
32379,48
32380,48.74
32381,61.67
32382,72.5
32383,69.97
32384,58.9
32385,57.35
32386,49.41
32387,49.08
32388,47.06
32389,46.53
32390,48.03
32391,45.96
32392,51.94
32393,57.36
32394,57.09
32395,57.28
32396,56.65
32397,54.36
32398,50.94
32399,48.32
32400,47.14
32401,45.97
32402,47.15
32403,47.73
32404,51.15
32405,53.86
32406,56.44
32407,57.93
32408,57.05
32409,56.53
32410,53.4
32411,53.04
32412,52.88
32413,53.34
32414,54.13
32415,54.09
32416,54.6
32417,54.88
32418,55.6
32419,54.88
32420,54.26
32421,52.06
32422,49.55
32423,50.53
32424,50.12
32425,50.12
32426,50.65
32427,51.81
32428,58.31
32429,74.48
32430,81.34
32431,83.91
32432,79.94
32433,78.89
32434,77.75
32435,76.66
32436,75.32
32437,74.93
32438,74.08
32439,72.93
32440,75.7
32441,77.73
32442,79.2
32443,82.43
32444,73.18
32445,66.32
32446,53.65
32447,53.24
32448,52
32449,51.57
32450,50.81
32451,51.11
32452,54.76
32453,70.91
32454,75.95
32455,78.45
32456,78.46
32457,77.45
32458,75.96
32459,69.58
32460,63.62
32461,57.51
32462,56.39
32463,56.92
32464,60.78
32465,71.16
32466,73.23
32467,58.5
32468,55.14
32469,52.28
32470,50.09
32471,49.65
32472,48.6
32473,46.04
32474,44.26
32475,43.86
32476,44.04
32477,46.62
32478,49.06
32479,50.38
32480,52.02
32481,48.08
32482,48.72
32483,48.22
32484,47.97
32485,47.64
32486,45.79
32487,43.48
32488,50.1
32489,57.52
32490,67.13
32491,67.35
32492,67.11
32493,59.77
32494,53.69
32495,54.73
32496,50.02
32497,46.13
32498,42.54
32499,43.75
32500,43.7
32501,43.8
32502,43.33
32503,44.41
32504,45.75
32505,45.21
32506,43.22
32507,42.34
32508,32.08
32509,26.11
32510,30.47
32511,42.34
32512,49.09
32513,53.7
32514,49.58
32515,49.97
32516,49.59
32517,48.83
32518,47.43
32519,44.2
32520,43.08
32521,43.04
32522,41.74
32523,42.91
32524,49.05
32525,63.75
32526,75.47
32527,75.91
32528,75.91
32529,71.94
32530,61.8
32531,54.66
32532,51.78
32533,54.05
32534,57.05
32535,68
32536,75
32537,78.49
32538,91.31
32539,81.82
32540,73.72
32541,64.5
32542,50.03
32543,50
32544,47.93
32545,44.46
32546,42.4
32547,43.88
32548,46.03
32549,59.54
32550,71.92
32551,73.96
32552,69.92
32553,57.16
32554,53.49
32555,47.94
32556,47.79
32557,47.59
32558,44.46
32559,42.89
32560,44.02
32561,42.78
32562,42.58
32563,43.01
32564,42.87
32565,41.44
32566,42.03
32567,43.01
32568,41.23
32569,41.28
32570,41.69
32571,42.84
32572,43.88
32573,56.2
32574,74.22
32575,74.22
32576,58.03
32577,54.78
32578,44.43
32579,44.5
32580,44.32
32581,44.27
32582,44.04
32583,44.12
32584,44.35
32585,44.24
32586,44.1
32587,43.73
32588,43.31
32589,41.11
32590,37.58
32591,37.12
32592,31.16
32593,29.58
32594,31.76
32595,33.52
32596,41.26
32597,47.68
32598,49.23
32599,49.64
32600,48.51
32601,46.5
32602,45.35
32603,45
32604,44.71
32605,44.5
32606,44.89
32607,46.04
32608,66.95
32609,75.01
32610,79.65
32611,78.89
32612,69.46
32613,44.21
32614,41.86
32615,40.02
32616,34.02
32617,25.48
32618,25.73
32619,26.29
32620,34.05
32621,42.85
32622,46.68
32623,48.89
32624,46.48
32625,32.03
32626,32.54
32627,28.79
32628,26.48
32629,26.98
32630,31.59
32631,28.72
32632,40.07
32633,43.45
32634,43.49
32635,37.98
32636,34.65
32637,22.17
32638,2.4
32639,3.98
32640,3.06
32641,2.42
32642,2.33
32643,2.82
32644,3.52
32645,16.43
32646,23.53
32647,32.04
32648,31.68
32649,27.14
32650,27.13
32651,1.79
32652,-6.74
32653,-6.79
32654,-0.02
